name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Melbourne,Australia",2008-09-12,23.1,12.8,17.4,23.1,12.8,17.4,3.4,39.7,0.029,100,4.17,rain,,,,64.8,356.7,1003.1,80.1,18.7,,,,,2008-09-12T06:25:10,2008-09-12T18:08:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-13,24.3,14.1,18.7,24.3,14.1,18.7,6.3,45.5,0,0,0,,,,,48.2,357.6,1004.4,47.5,20,,,,,2008-09-13T06:23:38,2008-09-13T18:09:06,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-14,18.9,11.1,15.5,18.9,11.1,15.5,2,41.2,0,0,0,,,,,50.9,326.6,1001.2,54.4,19.3,,,,,2008-09-14T06:22:05,2008-09-14T18:09:56,0.46,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-15,15.1,7.1,11.4,15.1,2,10.2,2.4,55,1.251,100,12.5,rain,,,,61.2,328.4,999.8,76.9,15.5,,,,,2008-09-15T06:20:32,2008-09-15T18:10:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-16,12.6,6.1,8.6,12.6,1.5,6.6,3.1,68.8,0,0,0,,,,,35.3,256.1,1018.1,64.4,13.8,,,,,2008-09-16T06:18:59,2008-09-16T18:11:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-17,16.4,2.7,9.7,16.4,-1.4,8.4,3,66.5,0.146,100,8.33,rain,,,,20.5,358.7,1022.6,58.1,15.8,,,,,2008-09-17T06:17:25,2008-09-17T18:12:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-18,17.9,5.4,12.9,17.9,3.3,12.2,3.1,53.4,0.075,100,8.33,rain,,,,50,8.3,1013.3,81.2,16.8,,,,,2008-09-18T06:15:52,2008-09-18T18:13:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-19,24.1,8.1,16.5,24.1,6.4,16.4,5.1,50.5,0.953,100,8.33,rain,,,,42.5,350.9,1006.7,70.3,18.3,,,,,2008-09-19T06:14:18,2008-09-19T18:14:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-20,18.1,7.1,12.1,18.1,4.3,11.4,4.7,63.9,1.072,100,8.33,rain,,,,44.3,306,1009.6,63.4,16.6,,,,,2008-09-20T06:12:45,2008-09-20T18:15:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-21,19.3,3.6,12.3,19.3,0,11.1,2.2,54,0.145,100,4.17,rain,,,,44.3,352.7,1012.8,22.5,17.3,,,,,2008-09-21T06:11:11,2008-09-21T18:15:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-22,20.1,6.1,13.4,20.1,2.8,12.6,4,57.5,5.966,100,8.33,rain,,,,55.4,329.1,1004.2,91.1,15.3,,,,,2008-09-22T06:09:38,2008-09-22T18:16:43,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-23,16.1,4.1,10,16.1,0.5,8.8,3.3,65.6,0,0,0,,,,,37,273.1,1018.8,50.9,16.1,,,,,2008-09-23T06:08:04,2008-09-23T18:17:35,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-24,17.1,5.2,11.1,17.1,3.1,10.2,5.1,69.4,0.247,100,4.17,rain,,,,16.6,272.9,1028.8,45.8,14.2,,,,,2008-09-24T06:06:31,2008-09-24T18:18:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-25,22.4,5.8,15,22.4,3.9,14.3,3.3,51.5,0.082,100,4.17,rain,,,,46.4,360,1024.1,40.3,17.1,,,,,2008-09-25T06:04:57,2008-09-25T18:19:18,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-26,27.4,13.1,18.2,26.4,13.1,18.1,4.1,45.8,0,0,0,,,,,46.4,348.2,1017.8,85.3,17,,,,,2008-09-26T06:03:24,2008-09-26T18:20:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-27,24.6,7,16.1,24.6,7,16,9.4,68.2,0,0,0,,,,,27.7,215.4,1012.3,56.8,13.3,,,,,2008-09-27T06:01:51,2008-09-27T18:21:03,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-28,19.1,10.1,14.3,19.1,10.1,14.3,6.7,63.2,0,0,0,,,,,38.1,250.7,1012.1,78.6,17,,,,,2008-09-28T06:00:18,2008-09-28T18:21:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-29,12.4,6.8,9.7,12.4,4.1,8.7,4.2,70.4,2.337,100,12.5,rain,,,,27.7,218.3,1018.6,76.4,15.9,,,,,2008-09-29T05:58:45,2008-09-29T18:22:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-09-30,16.1,4.1,10.3,16.1,2.3,9.4,2.5,60.4,0,0,0,,,,,18.5,280.1,1019.5,62.3,18.9,,,,,2008-09-30T05:57:13,2008-09-30T18:23:41,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-01,21.4,4.8,14.6,21.4,0.9,13.7,0.6,45,0,0,0,,,,,46.4,7.7,1012.7,46.4,17.4,,,,,2008-10-01T05:55:41,2008-10-01T18:24:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-02,24.1,10.1,16.7,24.1,10.1,16.7,6.7,54.6,0.049,100,4.17,rain,,,,27.4,299.7,1011.7,32,16.9,,,,,2008-10-02T05:54:09,2008-10-02T18:25:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-03,25.1,9.5,15.2,25.1,8.3,15.2,9.5,74.3,4.806,100,8.33,rain,,,,37.1,321.4,1012.3,66.1,13,,,,,2008-10-03T05:52:37,2008-10-03T18:26:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-04,15.3,5.1,11.6,15.3,3.3,11.4,6,71.3,0,0,0,,,,,22.3,183.4,1016.5,67.2,15.8,,,,,2008-10-04T05:51:06,2008-10-04T18:27:15,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-05,22.1,2.4,11.6,22.1,-1.2,10.7,2.1,59,0.11,100,4.17,rain,,,,22.3,322.7,1014.1,4.1,17.7,,,,,2008-10-05T06:49:35,2008-10-05T19:28:10,0.19,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-06,12.1,7.1,9.5,12.1,3.9,8.1,5.2,75,4.723,100,8.33,rain,,,,42.6,241.4,1012.5,73.4,15.5,,,,,2008-10-06T06:48:05,2008-10-06T19:29:04,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-07,14.2,6.1,10.2,14.2,2.8,8.9,4.9,70.5,0.932,100,8.33,rain,,,,32.3,264.2,1018.8,83.8,15.6,,,,,2008-10-07T06:46:35,2008-10-07T19:29:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-08,15.2,7.2,10.9,15.2,5.4,10.1,4.2,65.1,0.84,100,8.33,rain,,,,25.9,254.2,1021.7,87,15.5,,,,,2008-10-08T06:45:06,2008-10-08T19:30:54,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-09,19.1,6.8,12.1,19.1,5.7,11.6,4.5,62.9,0.024,100,4.17,rain,,,,16.6,257.6,1025.7,63.7,16.8,,,,,2008-10-09T06:43:37,2008-10-09T19:31:50,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-10,24.3,4.7,13.7,24.3,2.1,12.9,4.8,62.8,0,0,0,,,,,28.6,340,1026.1,16,16.4,,,,,2008-10-10T06:42:08,2008-10-10T19:32:46,0.35,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-11,26.1,6.1,16.6,26.1,4.5,16.2,4,52.7,0,0,0,,,,,35.3,346.2,1022.9,25,16.7,,,,,2008-10-11T06:40:41,2008-10-11T19:33:42,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-12,29.2,9.7,20.9,27.5,8.9,20.5,1.5,32.1,0,0,0,,,,,42.5,357.4,1016.5,62.5,18.8,,,,,2008-10-12T06:39:13,2008-10-12T19:34:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-13,22.1,11.1,17,22.1,11.1,17,5.1,47.5,0,0,0,,,,,38.9,228.9,1016,80.6,16.4,,,,,2008-10-13T06:37:47,2008-10-13T19:35:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-14,15.1,6.1,10.9,15.1,4.5,10.2,3.7,62.6,0.024,100,4.17,rain,,,,22.2,192.7,1022.7,77.1,14.2,,,,,2008-10-14T06:36:21,2008-10-14T19:36:33,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-15,18.9,6.5,12.2,18.9,4.4,11.7,7.2,73.1,0,0,0,,,,,29.5,201.3,1024.9,74.6,16.6,,,,,2008-10-15T06:34:56,2008-10-15T19:37:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-16,20.1,10.6,14.6,20.1,10.6,14.6,7.9,67,0,0,0,,,,,20.5,191,1023.7,65.5,16.1,,,,,2008-10-16T06:33:31,2008-10-16T19:38:29,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-17,22.1,8.4,15.6,22.1,7.7,15.6,8.7,66.9,0,0,0,,,,,24.2,171,1021.7,54.1,13.8,,,,,2008-10-17T06:32:08,2008-10-17T19:39:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-18,31.1,9.1,21,29,8.3,20.4,3.9,42.8,0,0,0,,,,,42.5,355.2,1018.1,50.6,14.3,,,,,2008-10-18T06:30:45,2008-10-18T19:40:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-19,23.3,12.1,16.1,23.3,12.1,16.1,8.7,64.8,0,0,0,,,,,29.5,185.8,1020.6,84.4,13.3,,,,,2008-10-19T06:29:23,2008-10-19T19:41:25,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-20,16.1,9.5,12.5,16.1,7.6,12.4,3.3,54.7,0,0,0,,,,,31.3,175.9,1025.8,79.4,15.4,,,,,2008-10-20T06:28:02,2008-10-20T19:42:24,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-21,14.9,9.1,11.6,14.9,6.1,10.8,4,60.6,0.901,100,8.33,rain,,,,35.3,196.6,1027.2,82.6,17.3,,,,,2008-10-21T06:26:42,2008-10-21T19:43:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-22,15.1,7.1,11.1,15.1,4.1,10,3.1,59.9,0.274,100,8.33,rain,,,,35.3,178.7,1029.4,61.7,14.8,,,,,2008-10-22T06:25:23,2008-10-22T19:44:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-23,20.1,2.1,11.4,20.1,-1.3,10.5,1.7,55.8,0,0,0,,,,,16.6,180,1026.2,36,15.9,,,,,2008-10-23T06:24:05,2008-10-23T19:45:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-24,24.8,8.1,16.6,24.8,7,16.4,0.1,38.7,0.088,100,4.17,rain,,,,29.5,357.7,1018.3,68.6,17,,,,,2008-10-24T06:22:47,2008-10-24T19:46:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-25,29.1,10.1,21.2,27.4,10.1,20.9,-2.5,22.2,0,0,0,,,,,57.2,1.9,1010.9,57.5,17.1,,,,,2008-10-25T06:21:31,2008-10-25T19:47:28,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-26,29.4,20.5,25.2,27.7,20.5,24.7,0.9,21.7,0,0,0,,,,,53.6,9.4,1008,85,16.7,,,,,2008-10-26T06:20:16,2008-10-26T19:48:30,0.9,Partially cloudy,Partly cloudy throughout the day.,wind,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-27,21.1,12.1,17.7,21.1,12.1,17.7,9.3,58.7,1.896,100,4.17,rain,,,,38.9,259.1,1010.9,59.2,16.5,,,,,2008-10-27T06:19:02,2008-10-27T19:49:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-28,18.1,11.1,13.8,18.1,11.1,13.8,6.8,63,0,0,0,,,,,27.7,184.9,1021.9,79.2,15.7,,,,,2008-10-28T06:17:50,2008-10-28T19:50:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-29,21.7,9.2,15,21.7,7.5,15,7.3,61.2,0.024,100,4.17,rain,,,,27.7,175.3,1021.3,72.2,14.1,,,,,2008-10-29T06:16:38,2008-10-29T19:51:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-30,29,12.2,20.4,27.7,12.2,20.2,10.4,56.4,0.254,100,8.33,rain,,,,51.8,4.1,1010.3,67.9,15,,,,,2008-10-30T06:15:28,2008-10-30T19:52:40,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-10-31,20.3,12.6,16.1,20.3,12.6,16.1,10.6,71.7,0.642,100,8.33,rain,,,,38.9,241.5,1011.5,83.7,13.8,,,,,2008-10-31T06:14:19,2008-10-31T19:53:43,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-01,17.1,11.1,13.5,17.1,11.1,13.5,8,69.7,0.024,100,4.17,rain,,,,24.1,179.7,1022.5,83.8,15.3,,,,,2008-11-01T06:13:11,2008-11-01T19:54:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-02,28.2,10.6,18.3,27,10.6,18.1,10.1,65,2.004,100,8.33,rain,,,,35.3,354.9,1015.6,88.1,13.6,,,,,2008-11-02T06:12:05,2008-11-02T19:55:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-03,18.1,11.1,14.9,18.1,11.1,14.9,10.4,75.1,8.951,100,12.5,rain,,,,32.4,220,1014.3,91.6,15.5,,,,,2008-11-03T06:11:00,2008-11-03T19:56:55,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-04,16.1,9,12.1,16.1,7.3,12,3.7,57.6,0.088,100,4.17,rain,,,,26.8,180,1018.6,65.8,17.1,,,,,2008-11-04T06:09:56,2008-11-04T19:58:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-05,25.1,5.1,15.3,25.1,3.1,14.8,3.8,54.5,0,0,0,,,,,35.3,342.6,1009.7,71.1,17.3,,,,,2008-11-05T06:08:54,2008-11-05T19:59:04,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-06,23.1,11,16.4,23.1,11,16.4,7.6,58.5,0.088,100,4.17,rain,,,,25.9,228,1009.4,71,15.6,,,,,2008-11-06T06:07:53,2008-11-06T20:00:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-07,20.5,10,14.6,20.5,10,14.6,9.3,73.3,4.962,100,8.33,rain,,,,59.4,5.8,1004.5,85.8,13.5,,,,,2008-11-07T06:06:54,2008-11-07T20:01:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-08,19.1,10.3,14.6,19.1,10.3,14.6,6.8,60.3,1.59,100,4.17,rain,,,,38,274.5,1006,75.9,17.9,,,,,2008-11-08T06:05:56,2008-11-08T20:02:19,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-09,25.2,8.9,16.2,25.2,6.9,16,8,62.3,0.131,100,4.17,rain,,,,27.7,279,1017.3,51.4,18.1,,,,,2008-11-09T06:05:00,2008-11-09T20:03:25,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-10,23.1,10.6,16.8,23.1,10.6,16.8,10.8,69.6,0,0,0,,,,,24.1,175,1021.7,70.8,14.4,,,,,2008-11-10T06:04:06,2008-11-10T20:04:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-11,31.1,10.1,20,29,10.1,19.6,9.3,58.2,0,0,0,,,,,20.5,322.6,1017.7,48.8,15.2,,,,,2008-11-11T06:03:13,2008-11-11T20:05:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-12,33.1,13.2,24.7,30.9,13.2,23.7,6.4,38.1,0,0,0,,,,,27.7,11.4,1013.2,53.1,15.8,,,,,2008-11-12T06:02:22,2008-11-12T20:06:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-13,32.9,17.1,25.1,30.7,17.1,24.3,7.6,37.9,0.243,100,4.17,rain,,,,48.2,359.7,1007.7,70.5,15.7,,,,,2008-11-13T06:01:32,2008-11-13T20:07:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-14,20.1,13.9,15.9,20.1,13.9,15.9,12.2,80,10.343,100,12.5,rain,,,,25.1,188.3,1011.5,86.2,12.2,,,,,2008-11-14T06:00:45,2008-11-14T20:08:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-15,20.6,9.1,14.6,20.6,7.3,14.6,4.7,55,0.189,100,4.17,rain,,,,37.1,242.5,1015.8,63.6,17.7,,,,,2008-11-15T05:59:59,2008-11-15T20:09:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-16,16,9.1,12.2,16,6.4,11.9,3,55.3,0.073,100,4.17,rain,,,,31.3,193.6,1020.9,61.7,17.1,,,,,2008-11-16T05:59:14,2008-11-16T20:11:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-17,18.3,7.8,13.4,18.3,6,13.3,4.6,56.1,0.082,100,4.17,rain,,,,25.9,161.8,1018,65.1,17.1,,,,,2008-11-17T05:58:32,2008-11-17T20:12:08,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2008-11-18,18.6,6.8,13.7,18.6,6.8,13.6,8.5,72.1,0,0,0,,,,,21.4,194.6,1013,81,14.2,,,,,2008-11-18T05:57:51,2008-11-18T20:13:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
